bill_id,people_id,position
1974457,18070,3
1974457,19725,2
1974457,25340,1
1974458,25344,1
1974459,16288,4
1974459,22918,10
1974459,22932,3
1974459,22948,2
1974459,23128,11
1974459,23155,6
1974459,23210,5
1974459,23213,12
1974459,23230,9
1974459,25349,8
1974459,25357,7
1974459,25359,1
1974460,23221,2
1974460,25346,1
1974461,25346,1
1974462,16291,1
1974463,18065,2
1974463,23155,1
1974464,18065,1
1974465,25340,1
1974466,14118,2
1974466,23155,1
1974466,25359,3
1974467,14118,1
1974467,23137,3
1974467,23203,2
1974467,23219,4
1974468,16288,1
1974469,25335,1
1974470,25336,1
1974471,23205,1
1974472,25352,1
1974473,22654,1
1974474,23215,1
1974475,25334,1
1974476,23223,1
1974477,23222,1
1974478,23202,1
1974479,16291,1
1974479,23128,2
1974480,21723,1
1974481,25337,1
1974482,18069,1
1974483,16288,5
1974483,22918,11
1974483,22932,3
1974483,22948,2
1974483,23128,12
1974483,23155,7
1974483,23210,6
1974483,23230,10
1974483,25344,8
1974483,25349,1
1974483,25357,9
1974483,25359,4
1974484,23203,1
1974485,25335,1
1974486,23128,1
1974487,1603,29
1974487,14116,22
1974487,14118,24
1974487,16288,14
1974487,16293,18
1974487,18078,6
1974487,19658,13
1974487,19723,33
1974487,19725,5
1974487,19726,2
1974487,19728,30
1974487,19733,25
1974487,21374,15
1974487,22654,8
1974487,22932,7
1974487,23099,12
1974487,23137,16
1974487,23155,20
1974487,23212,10
1974487,23213,19
1974487,23219,26
1974487,23224,34
1974487,23230,4
1974487,23231,32
1974487,25332,9
1974487,25338,1
1974487,25340,17
1974487,25345,11
1974487,25346,21
1974487,25348,27
1974487,25350,28
1974487,25356,23
1974487,25358,31
1974487,25359,3
1974488,25342,1
1974489,22932,2
1974489,22948,3
1974489,23213,1
1974490,23206,1
1974491,19716,1
1974492,23099,1
1974493,25336,1
1974494,18070,2
1974494,25345,1
1974495,18066,1
1974496,16293,1
1974496,23212,2
1974497,25333,1
1974498,25334,1
1974499,14118,1
1974500,25332,1
1974501,23209,1
1974502,16288,5
1974502,22918,11
1974502,22932,3
1974502,22948,2
1974502,23128,12
1974502,23155,7
1974502,23210,6
1974502,23230,10
1974502,25344,8
1974502,25349,1
1974502,25357,9
1974502,25359,4
1974503,25350,1
1974504,23216,1
1974505,14118,1
1974506,19721,2
1974506,22948,1
1974506,23226,3
1974507,25335,1
1974507,25345,2
1974508,18073,1
1974509,21719,1
1974510,23203,2
1974510,25348,1
1974511,19658,1
1974512,25337,1
1974513,23213,1
1974514,25340,1
1974515,18067,2
1974515,18075,3
1974515,22654,1
1974515,25357,4
1974516,22932,2
1974516,25345,1
1974516,25359,3
1974517,23214,1
1974518,16288,4
1974518,22918,10
1974518,22932,2
1974518,22948,1
1974518,23128,11
1974518,23155,6
1974518,23210,5
1974518,23230,9
1974518,25349,8
1974518,25357,7
1974518,25359,3
1974519,25349,1
1974520,25336,1
1974521,16304,3
1974521,19723,2
1974521,23219,5
1974521,25338,4
1974521,25351,1
1974522,23099,1
1974523,18065,2
1974523,23205,1
1974524,23206,1
1974525,14116,37
1974525,14118,44
1974525,16287,22
1974525,16291,28
1974525,16293,32
1974525,18065,30
1974525,18067,3
1974525,18069,19
1974525,18073,9
1974525,18078,10
1974525,19658,21
1974525,19720,45
1974525,19721,47
1974525,19723,56
1974525,21717,8
1974525,21718,15
1974525,22932,11
1974525,23099,20
1974525,23128,57
1974525,23137,24
1974525,23152,6
1974525,23202,2
1974525,23203,5
1974525,23204,7
1974525,23206,17
1974525,23208,26
1974525,23209,27
1974525,23211,42
1974525,23212,13
1974525,23213,33
1974525,23215,39
1974525,23216,40
1974525,23217,43
1974525,23218,48
1974525,23220,51
1974525,23221,38
1974525,23222,1
1974525,23223,54
1974525,23224,58
1974525,23906,55
1974525,25331,4
1974525,25332,12
1974525,25333,14
1974525,25334,16
1974525,25335,59
1974525,25337,29
1974525,25338,35
1974525,25339,23
1974525,25340,25
1974525,25341,31
1974525,25342,34
1974525,25343,41
1974525,25344,46
1974525,25346,36
1974525,25348,49
1974525,25350,50
1974525,25351,52
1974525,25352,53
1974525,26421,18
1974526,14116,48
1974526,14118,56
1974526,16287,29
1974526,16288,31
1974526,16291,36
1974526,16293,41
1974526,18065,39
1974526,18066,21
1974526,18067,3
1974526,18073,11
1974526,18078,12
1974526,19459,7
1974526,19716,9
1974526,19717,13
1974526,19719,55
1974526,19720,57
1974526,19721,58
1974526,21717,10
1974526,21718,23
1974526,21719,42
1974526,21723,71
1974526,22654,16
1974526,22932,15
1974526,22948,14
1974526,23099,28
1974526,23128,72
1974526,23137,33
1974526,23152,6
1974526,23155,46
1974526,23202,2
1974526,23203,5
1974526,23204,8
1974526,23205,22
1974526,23206,25
1974526,23207,27
1974526,23208,35
1974526,23210,37
1974526,23211,53
1974526,23212,18
1974526,23213,43
1974526,23214,50
1974526,23215,51
1974526,23216,1
1974526,23217,54
1974526,23218,60
1974526,23219,61
1974526,23220,65
1974526,23221,49
1974526,23222,67
1974526,23223,69
1974526,23224,73
1974526,23906,70
1974526,25331,4
1974526,25332,17
1974526,25333,19
1974526,25334,24
1974526,25335,74
1974526,25336,30
1974526,25337,38
1974526,25338,45
1974526,25339,32
1974526,25340,34
1974526,25341,40
1974526,25342,44
1974526,25343,52
1974526,25345,20
1974526,25346,47
1974526,25347,59
1974526,25348,62
1974526,25349,63
1974526,25350,64
1974526,25351,66
1974526,25352,68
1974526,25359,26
1974527,18064,16
1974527,18068,6
1974527,18072,12
1974527,18073,9
1974527,19723,5
1974527,19728,18
1974527,21723,19
1974527,21724,3
1974527,23128,20
1974527,23137,13
1974527,23152,7
1974527,23205,11
1974527,23224,21
1974527,23226,8
1974527,23227,10
1974527,25335,22
1974527,25338,4
1974527,25340,14
1974527,25341,15
1974527,25348,17
1974527,25353,2
1974527,25354,1
1974528,18079,3
1974528,22948,2
1974528,23228,1
1974529,1507,1
1974529,16288,3
1974529,19725,2
1974529,19728,4
1974530,23229,1
1974531,1551,7
1974531,11611,5
1974531,16221,6
1974531,21720,10
1974531,21728,8
1974531,23203,2
1974531,23206,4
1974531,23218,9
1974531,23225,3
1974531,25358,1
1974532,18072,1
1974533,21374,1
1974533,23155,2
1974534,11611,1
1974535,19733,1
1974536,23225,1
1974537,16304,3
1974537,18065,7
1974537,18070,2
1974537,23205,4
1974537,23208,5
1974537,23227,1
1974537,25337,6
1974538,18067,3
1974538,21726,1
1974538,25340,2
1974538,25354,4
1974539,18070,5
1974539,19733,4
1974539,21724,2
1974539,21725,1
1974539,25357,3
1974540,25354,1
1974541,23203,2
1974541,25341,3
1974541,25353,1
1974542,16293,2
1974542,21720,1
1974543,14118,6
1974543,16304,2
1974543,21717,3
1974543,23231,1
1974543,25336,4
1974543,25340,5
1974544,23226,2
1974544,23231,1
1974545,22948,2
1974545,23231,1
1974546,23231,1
1974546,25338,2
1974547,16288,5
1974547,22918,1
1974547,22932,3
1974547,22948,2
1974547,23128,11
1974547,23155,7
1974547,23210,6
1974547,23230,10
1974547,25349,9
1974547,25357,8
1974547,25359,4
1974548,25354,1
1974549,22918,1
1974550,21728,1
1974550,25337,2
1974551,19727,1
1974552,18065,5
1974552,19726,4
1974552,21725,3
1974552,23155,6
1974552,23213,2
1974552,23214,7
1974552,23230,1
1974553,19733,1
1974554,19727,1
1974555,1507,2
1974555,18068,1
1974555,23128,3
1974556,19727,1
1974557,19728,1
1974557,19733,2
1974558,1551,4
1974558,16287,2
1974558,19728,1
1974558,21720,6
1974558,23155,3
1974558,25335,7
1974558,25356,5
1974559,25358,1
1974560,18065,5
1974560,18079,3
1974560,19716,2
1974560,23224,6
1974560,23228,1
1974560,25340,4
1974561,19725,1
1974561,25331,2
1974562,22918,1
1976395,23202,1
1976396,14118,1
1976397,16291,1
1976398,25331,1
1976399,23213,2
1976399,25349,3
1976399,25359,1
1976400,25350,1
1976401,23219,1
1976402,23214,1
1976403,18069,1
1976404,23221,1
1976405,19723,2
1976405,25335,1
1976406,25342,1
1976407,23217,1
1976408,16288,1
1976409,25359,1
1976410,19717,1
1976410,21374,2
1976411,18079,2
1976411,25351,1
1976412,19719,1
1976412,19721,2
1976412,21724,3
1976413,21718,2
1976413,23219,3
1976413,25337,1
1976414,18073,1
1976414,18079,2
1976415,25338,1
1976416,25349,1
1976417,25347,1
1976418,23223,1
1976419,14116,1
1976420,23152,1
1976421,25339,1
1976422,22654,1
1976423,18067,3
1976423,18068,14
1976423,21724,4
1976423,21728,9
1976423,22948,6
1976423,23137,7
1976423,23202,2
1976423,23217,10
1976423,23219,12
1976423,23227,5
1976423,23231,13
1976423,25346,8
1976423,25351,1
1976423,25357,11
1976424,21718,1
1976425,23222,1
1976426,18078,1
1976427,23222,1
1976428,19720,2
1976428,19733,3
1976428,25343,1
1976429,16287,1
1976430,25336,1
1976431,23207,1
1976432,19459,1
1976433,16293,2
1976433,23205,1
1976434,25349,1
1976434,25353,2
1976435,23220,1
1976436,19733,3
1976436,23220,1
1976436,25341,2
1976437,23215,1
1976438,23155,1
1976439,23906,1
1976440,19723,1
1976440,21724,2
1976440,23224,3
1976441,19719,1
1976442,16293,1
1976443,18066,1
1976444,14116,7
1976444,16288,1
1976444,22918,12
1976444,22932,3
1976444,22948,2
1976444,23128,13
1976444,23155,6
1976444,23210,5
1976444,23230,11
1976444,25344,8
1976444,25349,10
1976444,25357,9
1976444,25359,4
1976445,19726,2
1976445,21719,1
1976446,25342,1
1976447,25349,1
1976448,25350,1
1976449,25333,1
1976450,18065,1
1976450,22932,2
1976450,23137,3
1976450,25356,4
1976451,21723,1
1976452,18065,7
1976452,18075,8
1976452,18079,3
1976452,23099,5
1976452,23212,4
1976452,23221,9
1976452,25336,6
1976452,25338,1
1976452,25350,2
1976453,23214,1
1976454,18068,5
1976454,18070,4
1976454,21719,1
1976454,25332,3
1976454,25353,2
1976455,18064,2
1976455,19459,4
1976455,23152,3
1976455,23210,5
1976455,23212,1
1976455,25335,6
1976456,16291,1
1976457,25339,1
1976458,25351,1
1976459,18078,1
1976460,23203,1
1976461,25335,1
1976462,14116,1
1976462,21718,2
1976463,18069,1
1976464,23206,1
1976465,18065,1
1976466,23211,1
1976467,18075,2
1976467,19728,3
1976467,21717,1
1976468,19719,1
1976468,21717,3
1976468,21723,8
1976468,23128,9
1976468,23155,5
1976468,23216,6
1976468,23224,10
1976468,25340,4
1976468,25347,7
1976468,25355,2
1976469,23216,1
1976470,23213,1
1976471,23207,1
1976472,25350,1
1976473,25341,1
1976474,18073,1
1976474,21717,4
1976474,21724,2
1976474,23128,3
1976474,23212,5
1976475,16288,4
1976475,18073,3
1976475,19716,2
1976475,22654,1
1976475,23137,6
1976475,23906,8
1976475,25339,5
1976475,25340,7
1976476,16287,4
1976476,18066,1
1976476,18069,2
1976476,19733,5
1976476,25339,3
1976477,21718,2
1976477,21719,1
1976478,23224,1
1976479,25348,1
1976480,18065,4
1976480,19723,5
1976480,23099,1
1976480,23128,6
1976480,23137,3
1976480,25332,2
1976481,19733,3
1976481,21723,4
1976481,23203,2
1976481,23212,1
1976482,18078,1
1976483,19721,2
1976483,25359,1
1976484,25334,1
1976485,22932,1
1976486,25344,1
1976487,23216,1
1976488,25349,1
1976489,25348,1
1976490,25335,2
1976490,25350,1
1976491,18067,1
1976492,23215,1
1976493,25338,1
1976494,18066,1
1976494,25350,2
1976495,25350,1
1976496,23219,1
1976497,22948,1
1976498,16293,3
1976498,21718,2
1976498,23212,1
1976498,25342,4
1976499,23128,1
1976500,25345,1
1976501,25336,1
1976502,19719,1
1976503,21719,1
1976504,25335,1
1976505,25344,1
1976506,23213,1
1976506,25342,2
1976507,19723,2
1976507,25332,1
1976508,18063,2
1976508,25333,1
1976508,25337,3
1976509,23209,1
1976510,14118,1
1976511,21718,1
1976512,23202,1
1976513,16288,1
1976513,22654,3
1976513,22932,2
1976514,25349,1
1976515,25347,1
1976516,23205,1
1976517,21723,1
1976518,18065,1
1976519,16291,1
1976519,18065,4
1976519,23155,5
1976519,23206,2
1976519,23215,6
1976519,23224,8
1976519,25340,3
1976519,25351,7
1976520,25335,1
1976521,18073,1
1976522,16288,5
1976522,22918,11
1976522,22932,3
1976522,22948,2
1976522,23128,12
1976522,23155,7
1976522,23210,6
1976522,23230,10
1976522,25344,1
1976522,25349,9
1976522,25357,8
1976522,25359,4
1976523,21719,1
1976524,18067,2
1976524,23205,1
1976525,22948,1
1976525,23137,2
1976525,23217,3
1976526,25348,1
1976527,18072,5
1976527,19723,3
1976527,23209,2
1976527,25343,6
1976527,25353,4
1976527,26421,1
1976528,16288,3
1976528,22654,2
1976528,23224,1
1976529,19725,2
1976529,22654,1
1976530,25346,1
1976531,25342,1
1976532,23099,1
1976533,14116,40
1976533,14118,48
1976533,16287,24
1976533,16288,26
1976533,16291,31
1976533,16293,35
1976533,18065,34
1976533,18066,15
1976533,18067,1
1976533,18069,21
1976533,18073,6
1976533,18078,7
1976533,19459,4
1976533,19658,23
1976533,19717,8
1976533,19719,47
1976533,19720,49
1976533,19721,51
1976533,19723,64
1976533,21718,17
1976533,21723,63
1976533,22932,10
1976533,22948,9
1976533,23099,22
1976533,23128,65
1976533,23137,27
1976533,23155,38
1976533,23202,2
1976533,23203,3
1976533,23204,5
1976533,23205,16
1976533,23206,19
1976533,23208,29
1976533,23209,30
1976533,23210,32
1976533,23211,45
1976533,23212,12
1976533,23213,36
1976533,23214,42
1976533,23215,43
1976533,23217,46
1976533,23218,53
1976533,23219,54
1976533,23220,58
1976533,23221,41
1976533,23222,60
1976533,23223,62
1976533,23224,66
1976533,25332,11
1976533,25333,13
1976533,25334,18
1976533,25335,67
1976533,25336,25
1976533,25337,33
1976533,25338,37
1976533,25340,28
1976533,25343,44
1976533,25344,50
1976533,25345,14
1976533,25346,39
1976533,25347,52
1976533,25348,55
1976533,25349,56
1976533,25350,57
1976533,25351,59
1976533,25352,61
1976533,25359,20
1976534,14116,45
1976534,14118,54
1976534,16287,26
1976534,16288,28
1976534,16291,34
1976534,16293,38
1976534,18065,36
1976534,18066,18
1976534,18067,3
1976534,18069,23
1976534,18073,9
1976534,18078,10
1976534,19459,6
1976534,19658,25
1976534,19716,7
1976534,19717,11
1976534,19719,53
1976534,19720,55
1976534,19721,57
1976534,19723,71
1976534,21717,8
1976534,21718,20
1976534,21719,39
1976534,21723,70
1976534,22654,14
1976534,22932,13
1976534,22948,12
1976534,23099,24
1976534,23128,72
1976534,23137,30
1976534,23155,43
1976534,23202,2
1976534,23203,5
1976534,23205,19
1976534,23206,21
1976534,23208,32
1976534,23209,33
1976534,23210,35
1976534,23211,51
1976534,23212,1
1976534,23213,40
1976534,23214,47
1976534,23215,48
1976534,23216,49
1976534,23217,52
1976534,23218,59
1976534,23219,60
1976534,23220,64
1976534,23221,46
1976534,23222,66
1976534,23223,68
1976534,23224,73
1976534,23906,69
1976534,25331,4
1976534,25332,15
1976534,25333,16
1976534,25335,74
1976534,25336,27
1976534,25338,42
1976534,25339,29
1976534,25340,31
1976534,25341,37
1976534,25342,41
1976534,25343,50
1976534,25344,56
1976534,25345,17
1976534,25346,44
1976534,25347,58
1976534,25348,61
1976534,25349,62
1976534,25350,63
1976534,25351,65
1976534,25352,67
1976534,25359,22
1976535,18070,1
1976535,25348,2
1976536,18075,3
1976536,25353,2
1976536,25355,1
1976537,23227,1
1976538,18073,3
1976538,21726,7
1976538,23137,4
1976538,23155,8
1976538,23210,5
1976538,23217,9
1976538,23226,1
1976538,25331,2
1976538,25337,6
1976539,18070,2
1976539,21724,1
1976540,1551,1
1976540,16304,3
1976540,19728,2
1976540,21728,4
1976541,18072,1
1976542,21728,1
1976543,23229,1
1976544,18065,4
1976544,19727,3
1976544,21725,1
1976544,21726,2
1976545,23225,1
1976546,16288,5
1976546,18065,13
1976546,22918,11
1976546,22932,3
1976546,22948,2
1976546,23128,12
1976546,23155,7
1976546,23210,6
1976546,23230,1
1976546,25344,8
1976546,25349,10
1976546,25357,9
1976546,25359,4
1976547,23229,1
1976547,25356,2
1976548,1507,1
1976548,23220,3
1976548,25342,2
1976549,21726,1
1976550,21724,1
1976551,23230,1
1976552,21726,1
1976553,23228,1
1976554,14116,6
1976554,16304,2
1976554,18068,8
1976554,18070,1
1976554,22948,4
1976554,23152,3
1976554,23213,5
1976554,25343,7
1976555,19733,2
1976555,23229,1
1976556,1551,1
1976557,1551,1
1976558,25358,1
1976559,23227,1
1976560,23226,1
1976561,25353,1
1976562,19725,1
1976563,23225,1
1976564,22918,1
1976565,18070,1
1976566,21726,1
1976567,18064,1
1976568,25354,1
1976569,16288,3
1976569,18066,2
1976569,18072,1
1976569,19719,6
1976569,23223,7
1976569,23906,8
1976569,25341,4
1976569,25346,5
1976570,18075,1
1976571,25353,1
1976572,19728,1
1976573,19733,2
1976573,21726,1
1976574,23228,1
1976575,21440,2
1976575,21724,1
1976575,23128,3
1976576,21725,1
1976577,16304,1
1976577,25340,2
1976578,1551,4
1976578,19725,3
1976578,19727,1
1976578,23203,2
1976579,18068,1
1976579,18079,4
1976579,21374,5
1976579,21719,8
1976579,21723,11
1976579,21726,7
1976579,23137,6
1976579,23229,9
1976579,25351,10
1976579,25353,2
1976579,25354,3
1976580,21724,1
1976581,18070,1
1976582,18070,1
1976583,16304,1
1976584,21725,2
1976584,25353,1
1976585,16288,5
1976585,22918,1
1976585,22932,3
1976585,22948,2
1976585,23128,12
1976585,23155,7
1976585,23210,6
1976585,23230,11
1976585,25344,8
1976585,25349,10
1976585,25357,9
1976585,25359,4
1976586,18068,10
1976586,18079,3
1976586,21723,9
1976586,21726,1
1976586,23210,4
1976586,23229,6
1976586,25338,5
1976586,25350,8
1976586,25354,2
1976586,25356,7
1976587,25357,1
1976588,21276,1
1976589,18075,1
1976590,18069,3
1976590,18072,5
1976590,23152,2
1976590,23209,7
1976590,25335,4
1976590,25339,6
1976590,25358,1
1976591,1507,1
1976591,23204,2
1976591,23220,3
1976592,16288,5
1976592,22918,11
1976592,22932,3
1976592,22948,2
1976592,23128,12
1976592,23155,7
1976592,23210,6
1976592,23230,10
1976592,25344,8
1976592,25349,9
1976592,25357,1
1976592,25359,4
1976593,25356,1
1976594,21717,2
1976594,25356,1
1976595,18065,3
1976595,18072,2
1976595,19726,1
1976596,25354,1
1976597,25357,1
1976598,23226,1
1976599,1551,1
1976600,16288,5
1976600,18065,7
1976600,22918,1
1976600,22932,3
1976600,22948,2
1976600,23128,13
1976600,23155,8
1976600,23210,6
1976600,23230,12
1976600,25344,9
1976600,25349,11
1976600,25357,10
1976600,25359,4
1976601,19725,1
1976602,1507,1
1976602,18079,6
1976602,21718,8
1976602,21724,3
1976602,21725,7
1976602,21728,11
1976602,22948,4
1976602,23203,2
1976602,23212,5
1976602,23214,12
1976602,25341,9
1976602,25342,10
1976602,25351,13
1976602,25358,14
1976603,21374,1
1976603,25353,2
1976604,16304,2
1976604,18065,4
1976604,23231,1
1976604,25336,3
1976605,1551,1
1976605,19728,2
1976605,21728,3
1976606,1507,4
1976606,19717,3
1976606,21723,6
1976606,22654,5
1976606,23227,1
1976606,25355,2
1976607,1507,6
1976607,11611,11
1976607,18068,23
1976607,18072,10
1976607,18075,13
1976607,18079,7
1976607,19726,8
1976607,19727,12
1976607,19728,19
1976607,19733,1
1976607,21374,9
1976607,21728,14
1976607,22918,22
1976607,23226,3
1976607,23227,4
1976607,23229,15
1976607,23230,18
1976607,23231,21
1976607,25353,2
1976607,25354,5
1976607,25356,16
1976607,25357,17
1976607,25358,20
1976608,25357,1
1978535,16287,1
1978536,18078,1
1978537,18065,5
1978537,19658,1
1978537,22932,3
1978537,23214,6
1978537,23224,7
1978537,25331,2
1978537,25340,4
1978538,22654,1
1978539,23906,1
1978540,18066,3
1978540,18069,4
1978540,21718,1
1978540,23203,2
1978541,19720,1
1978542,18078,1
1978542,19723,3
1978542,21723,2
1978543,23202,1
1978544,18078,1
1978545,25346,1
1978546,23203,2
1978546,23209,1
1978547,23207,1
1978548,25336,1
1978549,25347,1
1978550,25343,1
1978551,25337,1
1978552,19717,1
1978553,18067,2
1978553,19716,1
1978553,21723,6
1978553,22932,3
1978553,23214,4
1978553,23229,5
1978554,18069,1
1978555,23219,1
1978556,14116,1
1978556,18068,8
1978556,18078,3
1978556,19723,2
1978556,21719,6
1978556,22948,4
1978556,23137,5
1978556,25350,7
1978557,18065,1
1978557,21719,6
1978557,22932,3
1978557,23137,5
1978557,25331,2
1978557,25359,4
1978558,16288,1
1978559,25340,1
1978560,23217,1
1978561,19723,3
1978561,23128,1
1978561,23137,2
1978562,25339,2
1978562,25349,1
1978563,14116,2
1978563,23099,1
1978564,23223,1
1978564,25355,2
1978565,23216,1
1978566,25337,1
1978567,19721,2
1978567,19733,3
1978567,25340,1
1978568,16293,1
1978569,25335,1
1978570,18079,2
1978570,23152,3
1978570,25338,1
1978570,25339,4
1978571,25348,1
1978572,25359,1
1978573,25339,1
1978574,23208,1
1978574,23220,2
1978575,23207,1
1978576,21717,1
1978576,23202,2
1978577,25339,2
1978577,25344,1
1978578,18065,8
1978578,19716,4
1978578,19723,1
1978578,19728,2
1978578,22918,11
1978578,23203,3
1978578,23206,5
1978578,23209,7
1978578,23213,9
1978578,25340,6
1978578,25351,10
1978579,25342,1
1978580,25335,1
1978581,23204,1
1978582,23906,1
1978583,18066,1
1978584,21719,2
1978584,25345,1
1978585,19719,2
1978585,19723,3
1978585,25348,1
1978586,21718,1
1978587,23223,1
1978588,23224,1
1978589,16288,1
